Match_Date,Match_Day,Match_Time,Stadium,City,Home_Team,Away_Team,Stand_Type,Seat_Category,Match_Type,Weekend,Holiday,Opponent_Popularity,Weather,Rain_Probability,Demand_Level,Previous_Match_Attendance,Stadium_Capacity,Available_Seats,Booking_Time,Days_Before_Match,Base_Price,Predicted_Price
2023-04-19,Wednesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,MI,VIP,VIP,Final,No,No,High,Sunny,21,Medium,26055,50000,6420,0-1 hour before,21,3500,7250
2023-05-15,Monday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,DC,Premium,VIP,League,No,No,Low,Rainy,74,High,26311,26950,39,1-3 days before,28,3500,3800
2023-06-13,Tuesday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,PBKS,East,Economy,League,No,No,Low,Cloudy,24,Medium,28538,41820,2948,1-6 hours before,9,500,500
2023-08-17,Thursday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,MI,VIP,Corporate,League,No,No,High,Partly Cloudy,16,Low,8512,26950,4736,1-3 days before,19,5000,5550
2023-04-09,Sunday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,LSG,North,Standard,League,Yes,No,Low,Cloudy,0,High,107260,132000,4532,1-3 days before,11,900,1300
2023-04-08,Saturday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,GT,Premium,Premium,League,Yes,No,Medium,Cloudy,27,Medium,22375,41820,1106,6-24 hours before,1,1800,2650
2023-07-10,Monday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,RR,VIP,VIP,Final,No,Yes,Medium,Sunny,12,Medium,18362,41820,5182,7+ days before,21,3500,5700
2023-09-11,Monday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,South,Premium,Final,No,No,Medium,Sunny,20,High,24081,26950,987,3-7 days before,6,1800,3450
2023-08-18,Friday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,GT,Corporate Box,Corporate,Qualifier,No,No,Medium,Cloudy,18,Medium,23479,55000,10414,1-3 days before,13,5000,6450
2023-08-01,Tuesday,7:30 PM,Wankhede Stadium,Mumbai,MI,GT,VIP,Corporate,League,No,No,Medium,Sunny,19,High,27671,33108,1313,0-1 hour before,20,5000,5750
2023-05-18,Thursday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,DC,VIP,Corporate,Final,No,No,Low,Cloudy,1,High,34106,50000,1616,1-6 hours before,23,5000,8550
2023-07-08,Saturday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,PBKS,West,Economy,Eliminator,Yes,No,Low,Sunny,9,High,82925,132000,12780,1-3 days before,7,500,800
2023-05-26,Friday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,CSK,VIP,Corporate,League,No,No,High,Partly Cloudy,6,Medium,15910,35000,2680,6-24 hours before,21,5000,6250
2023-03-30,Thursday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,DC,North,Economy,League,No,No,Low,Partly Cloudy,28,Very High,53900,55000,313,0-1 hour before,12,500,800
2023-04-22,Saturday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,KKR,VIP,Corporate,League,Yes,No,Medium,Sunny,19,Low,22583,50000,4530,3-7 days before,23,5000,5500
2023-05-19,Friday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,PBKS,North,Standard,League,No,Yes,Low,Sunny,18,Low,13417,35000,6363,0-1 hour before,10,900,1000
2023-06-04,Sunday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,SRH,South,Premium,League,Yes,No,Medium,Partly Cloudy,19,Low,11719,26950,5020,0-1 hour before,22,1800,2150
2023-08-13,Sunday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,GT,Premium,Premium,League,Yes,No,Medium,Partly Cloudy,27,Medium,14110,35000,8068,6-24 hours before,9,1800,2100
2023-05-17,Wednesday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,GT,Premium,Premium,League,No,No,Medium,Sunny,27,Low,15570,35000,4315,7+ days before,13,1800,2100
2023-04-19,Wednesday,3:30 PM,Eden Gardens,Kolkata,KKR,PBKS,Corporate Box,Corporate,League,No,No,Low,Cloudy,26,High,43783,66000,6516,0-1 hour before,20,5000,5300
2023-03-25,Saturday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RCB,South,Premium,League,Yes,No,High,Sunny,7,High,26411,26950,183,1-6 hours before,27,1800,3000
2023-07-18,Tuesday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,GT,North,Standard,League,No,No,Medium,Cloudy,10,High,25064,41820,3268,1-6 hours before,12,900,1200
2023-03-30,Thursday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,SRH,Corporate Box,Corporate,Final,No,No,Medium,Partly Cloudy,6,Medium,37036,50000,874,3-7 days before,13,5000,8800
2023-06-27,Tuesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,RCB,East,Economy,Qualifier,No,No,High,Sunny,29,Very High,49000,50000,222,1-6 hours before,22,500,1100
2023-07-29,Saturday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,KKR,West,Standard,Final,Yes,Yes,Medium,Sunny,21,Medium,62323,132000,22809,0-1 hour before,9,900,2100
2023-05-27,Saturday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,DC,VIP,VIP,League,Yes,No,Low,Sunny,10,Very High,29348,35000,702,1-3 days before,22,3500,4650
2023-04-12,Wednesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,KKR,North,Economy,Final,No,No,Medium,Sunny,11,Very High,49000,50000,388,3-7 days before,22,500,1200
2023-05-28,Sunday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,CSK,Premium,VIP,League,Yes,No,High,Partly Cloudy,1,High,34658,55000,4603,6-24 hours before,28,3500,4950
2023-08-07,Monday,7:30 PM,Wankhede Stadium,Mumbai,MI,LSG,North,Economy,League,No,Yes,Low,Sunny,27,Very High,25446,33108,1349,1-3 days before,9,500,750
2023-08-04,Friday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,KKR,North,Standard,Qualifier,No,No,Medium,Sunny,30,Medium,97840,132000,9568,1-3 days before,1,900,1400
2023-05-10,Wednesday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,South,Standard,League,No,No,Medium,Partly Cloudy,29,Medium,31713,55000,9223,3-7 days before,15,900,850
2023-04-25,Tuesday,7:30 PM,Wankhede Stadium,Mumbai,MI,SRH,North,Premium,Eliminator,No,Yes,Medium,Cloudy,26,Medium,25041,33108,2056,3-7 days before,0,1800,3200
2023-07-09,Sunday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RCB,VIP,VIP,Eliminator,Yes,No,High,Sunny,21,Very High,33659,50000,2953,0-1 hour before,26,3500,6850
2023-07-20,Thursday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,MI,Premium,Premium,Qualifier,No,No,High,Sunny,1,High,53649,55000,221,7+ days before,23,1800,3400
2023-05-18,Thursday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RCB,South,Premium,Qualifier,No,No,High,Cloudy,17,Very High,41441,50000,1622,1-6 hours before,7,1800,3750
2023-03-30,Thursday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,MI,Premium,VIP,League,No,No,High,Partly Cloudy,4,Low,15586,41820,5281,6-24 hours before,28,3500,3900
2023-09-11,Monday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,LSG,Corporate Box,Corporate,League,No,No,Low,Partly Cloudy,15,Medium,32006,50000,1467,1-3 days before,25,5000,4400
2023-09-02,Saturday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,PBKS,VIP,Corporate,Final,Yes,Yes,Low,Cloudy,20,High,28876,50000,4718,7+ days before,20,5000,10500
2023-07-14,Friday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,DC,Premium,VIP,League,No,No,Low,Sunny,28,Medium,65928,132000,13194,3-7 days before,1,3500,4250
2023-04-21,Friday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,Premium,VIP,League,No,No,Medium,Cloudy,24,High,30633,55000,6860,1-6 hours before,25,3500,3700
2023-04-15,Saturday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,CSK,South,Premium,League,Yes,No,High,Sunny,21,Medium,30241,41820,1962,1-6 hours before,6,1800,2350
2023-09-13,Wednesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,KKR,East,Economy,League,No,No,Medium,Sunny,20,Medium,33836,50000,5723,7+ days before,19,500,500
2023-09-17,Sunday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,LSG,West,Economy,League,Yes,No,Low,Sunny,26,Low,65027,132000,23484,1-6 hours before,15,500,550
2023-09-01,Friday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,PBKS,VIP,VIP,League,No,Yes,Low,Sunny,5,Very High,34300,35000,144,1-3 days before,15,3500,4800
2023-05-15,Monday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,SRH,VIP,VIP,League,No,No,Medium,Sunny,27,High,26411,26950,187,7+ days before,18,3500,4550
2023-04-03,Monday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,KKR,VIP,Corporate,League,No,No,Medium,Sunny,0,Medium,15790,30000,1026,7+ days before,13,5000,5750
2023-08-31,Thursday,7:30 PM,Wankhede Stadium,Mumbai,MI,DC,VIP,VIP,League,No,No,Low,Cloudy,15,Medium,16316,33108,2130,7+ days before,10,3500,3750
2023-06-08,Thursday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RCB,South,Premium,Qualifier,No,No,High,Rainy,84,Medium,18225,26950,699,1-3 days before,4,1800,2200
2023-04-19,Wednesday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,DC,Premium,VIP,League,No,No,Low,Cloudy,0,Medium,25216,50000,7111,1-6 hours before,26,3500,3350
2023-04-10,Monday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,CSK,Corporate Box,Corporate,League,No,No,High,Sunny,8,Very High,29400,30000,191,3-7 days before,8,5000,9550
2023-09-21,Thursday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,MI,Premium,VIP,Final,No,No,High,Rainy,18,High,24144,30000,2051,0-1 hour before,26,3500,5950
2023-05-06,Saturday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,MI,North,Premium,Qualifier,Yes,No,High,Cloudy,24,High,25988,30000,340,7+ days before,11,1800,4000
2023-05-15,Monday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,RCB,West,Economy,Eliminator,No,No,High,Sunny,9,High,27130,50000,4124,1-3 days before,11,500,1000
2023-08-07,Monday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,SRH,South,Standard,League,No,No,Medium,Sunny,14,Very High,31839,35000,912,0-1 hour before,14,900,1250
2023-04-11,Tuesday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,VIP,VIP,League,No,No,Medium,Sunny,1,High,45140,55000,3607,0-1 hour before,20,3500,4200
2023-07-10,Monday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,KKR,VIP,Corporate,Qualifier,No,No,Medium,Sunny,11,Low,9598,30000,4788,1-6 hours before,22,5000,6000
2023-08-31,Thursday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,RR,VIP,VIP,Eliminator,No,No,Medium,Sunny,17,Medium,24151,35000,3352,1-6 hours before,16,3500,4600
2023-04-17,Monday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,SRH,East,Standard,League,No,No,Medium,Rainy,80,Medium,96741,132000,5513,1-3 days before,16,900,700
2023-05-30,Tuesday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,LSG,South,Economy,League,No,Yes,Low,Cloudy,14,Medium,27194,55000,8648,3-7 days before,18,500,500
2023-06-22,Thursday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,SRH,Corporate Box,Corporate,Qualifier,No,No,Medium,Cloudy,7,Low,11373,30000,2186,6-24 hours before,14,5000,5700
2023-04-14,Friday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,LSG,South,Standard,League,No,Yes,Low,Sunny,21,High,33210,41820,1994,1-3 days before,27,900,1000
2023-07-15,Saturday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,LSG,VIP,VIP,League,Yes,No,Low,Sunny,22,Medium,21215,26950,1316,3-7 days before,3,3500,4550
2023-04-02,Sunday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,DC,North,Premium,League,Yes,No,Low,Sunny,3,Medium,13901,26950,3039,0-1 hour before,11,1800,2000
2023-06-08,Thursday,7:30 PM,Eden Gardens,Kolkata,KKR,GT,West,Standard,Qualifier,No,Yes,Medium,Sunny,29,Very High,64680,66000,165,7+ days before,15,900,1650
2023-04-11,Tuesday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,GT,VIP,Corporate,League,No,No,Medium,Partly Cloudy,25,Medium,22013,30000,2729,1-6 hours before,24,5000,4600
2023-09-11,Monday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,DC,North,Premium,Qualifier,No,Yes,Low,Cloudy,13,Medium,20484,26950,1090,0-1 hour before,30,1800,2300
2023-09-06,Wednesday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,KKR,North,Economy,League,No,No,Medium,Sunny,17,Low,13172,26950,3301,0-1 hour before,30,500,500
2023-07-31,Monday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,DC,Corporate Box,Corporate,Final,No,Yes,Low,Sunny,6,Medium,23878,35000,4011,1-3 days before,2,5000,10150
2023-07-05,Wednesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,GT,North,Economy,League,No,No,Medium,Sunny,27,High,34550,50000,1264,0-1 hour before,17,500,550
2023-05-29,Monday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,SRH,VIP,VIP,League,No,No,Medium,Partly Cloudy,5,Low,13231,50000,6856,6-24 hours before,4,3500,3750
2023-06-29,Thursday,3:30 PM,Eden Gardens,Kolkata,KKR,GT,West,Standard,League,No,Yes,Medium,Rainy,54,Very High,50263,66000,2540,3-7 days before,13,900,1100
2023-09-03,Sunday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,PBKS,North,Economy,League,Yes,No,Low,Cloudy,3,Medium,34203,55000,6755,6-24 hours before,18,500,500
2023-05-16,Tuesday,3:30 PM,Wankhede Stadium,Mumbai,MI,RR,West,Standard,League,No,No,Medium,Sunny,29,High,17245,33108,5304,3-7 days before,9,900,1150
2023-04-09,Sunday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,MI,Premium,Premium,League,Yes,No,High,Sunny,20,Medium,36813,50000,1957,1-6 hours before,23,1800,2600
2023-04-16,Sunday,7:30 PM,Wankhede Stadium,Mumbai,MI,GT,North,Standard,Eliminator,Yes,No,Medium,Sunny,16,Very High,26187,33108,1998,6-24 hours before,20,900,1550
2023-05-26,Friday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,KKR,Premium,VIP,League,No,No,Medium,Cloudy,20,Very High,26014,26950,48,0-1 hour before,21,3500,4800
2023-07-03,Monday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,PBKS,East,Economy,Eliminator,No,No,Low,Rainy,61,High,20294,30000,3246,3-7 days before,11,500,600
2023-07-21,Friday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,MI,VIP,VIP,League,No,No,High,Sunny,8,High,47002,55000,935,3-7 days before,20,3500,4200
2023-07-29,Saturday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,KKR,VIP,VIP,League,Yes,Yes,Medium,Partly Cloudy,20,Medium,26178,35000,2198,1-3 days before,5,3500,4800
2023-04-10,Monday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RCB,North,Standard,Final,No,No,High,Partly Cloudy,28,High,44556,50000,637,7+ days before,0,900,2550
2023-09-15,Friday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,KKR,VIP,VIP,Eliminator,No,Yes,Medium,Sunny,27,Very High,22932,30000,2035,1-3 days before,15,3500,5950
2023-04-06,Thursday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,VIP,Corporate,League,No,No,Medium,Sunny,10,Low,21612,55000,1965,7+ days before,7,5000,5800
2023-05-27,Saturday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,MI,North,Premium,League,Yes,No,High,Sunny,15,Medium,17129,41820,8123,6-24 hours before,26,1800,2150
2023-05-25,Thursday,7:30 PM,Wankhede Stadium,Mumbai,MI,DC,Premium,Premium,Qualifier,No,No,Low,Partly Cloudy,24,High,23813,33108,775,1-3 days before,18,1800,2200
2023-06-29,Thursday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,CSK,West,Economy,League,No,No,High,Rainy,12,Medium,35776,55000,1403,7+ days before,1,500,600
2023-07-05,Wednesday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,PBKS,VIP,VIP,Eliminator,No,No,Low,Rainy,84,Low,45669,132000,28343,3-7 days before,19,3500,3150
2023-08-04,Friday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,DC,East,Economy,League,No,No,Low,Cloudy,18,High,32824,55000,5557,7+ days before,16,500,500
2023-08-30,Wednesday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,PBKS,East,Standard,League,No,No,Low,Sunny,13,High,34537,41820,1276,3-7 days before,28,900,950
2023-07-23,Sunday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,SRH,South,Premium,Final,Yes,No,Medium,Cloudy,21,High,26432,50000,5361,3-7 days before,27,1800,3450
2023-05-15,Monday,3:30 PM,Eden Gardens,Kolkata,KKR,SRH,North,Premium,Qualifier,No,No,Medium,Cloudy,14,High,43927,66000,5571,6-24 hours before,19,1800,2450
2023-04-20,Thursday,7:30 PM,Eden Gardens,Kolkata,KKR,RCB,South,Economy,League,No,No,High,Sunny,7,High,48395,66000,2193,1-3 days before,23,500,650
2023-05-16,Tuesday,7:30 PM,Eden Gardens,Kolkata,KKR,PBKS,North,Economy,League,No,No,Low,Sunny,17,Low,21294,66000,5277,3-7 days before,29,500,450
2023-05-14,Sunday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,CSK,North,Standard,Qualifier,Yes,No,High,Sunny,17,Medium,26311,55000,3202,6-24 hours before,29,900,1300
2023-09-08,Friday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,PBKS,North,Standard,League,No,No,Low,Sunny,11,High,48529,50000,576,3-7 days before,28,900,900
2023-04-30,Sunday,3:30 PM,Wankhede Stadium,Mumbai,MI,RCB,South,Standard,Qualifier,Yes,No,High,Sunny,13,Very High,24722,33108,554,3-7 days before,18,900,2000
2023-05-02,Tuesday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,KKR,North,Premium,Eliminator,No,No,Medium,Partly Cloudy,28,Medium,20727,30000,3010,7+ days before,19,1800,2050
2023-09-06,Wednesday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,LSG,VIP,VIP,League,No,No,Low,Sunny,22,Medium,23469,30000,1409,3-7 days before,12,3500,3600
2023-05-17,Wednesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,CSK,VIP,VIP,League,No,No,High,Sunny,28,Medium,23144,50000,9261,6-24 hours before,17,3500,3550
2023-07-16,Sunday,7:30 PM,Wankhede Stadium,Mumbai,MI,GT,South,Economy,League,Yes,No,Medium,Sunny,14,Medium,18659,33108,4790,6-24 hours before,8,500,600
2023-05-23,Tuesday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,DC,North,Premium,League,No,No,Low,Cloudy,17,High,44646,50000,2003,0-1 hour before,3,1800,2100
2023-05-15,Monday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,South,Premium,League,No,No,Medium,Rainy,40,Medium,35288,55000,1936,7+ days before,23,1800,1500
2023-06-09,Friday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,CSK,Premium,VIP,Eliminator,No,No,High,Rainy,6,Medium,79867,132000,16494,1-6 hours before,27,3500,3950
2023-07-24,Monday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,KKR,VIP,Corporate,Qualifier,No,No,Medium,Sunny,25,Low,16150,35000,3771,7+ days before,13,5000,6450
2023-04-01,Saturday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,North,Standard,Final,Yes,Yes,Medium,Sunny,25,High,18254,26950,1121,1-3 days before,21,900,2100
2023-06-16,Friday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,KKR,West,Economy,League,No,No,Medium,Partly Cloudy,10,High,26987,30000,1114,3-7 days before,27,500,550
2023-07-03,Monday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,SRH,South,Standard,League,No,No,Medium,Cloudy,14,High,27280,41820,1599,7+ days before,17,900,950
2023-03-31,Friday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,DC,Premium,VIP,League,No,No,Low,Sunny,16,Low,13218,50000,8514,1-6 hours before,10,3500,3700
2023-05-04,Thursday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,LSG,Premium,VIP,Qualifier,No,Yes,Low,Sunny,28,Very High,28352,41820,1642,1-3 days before,26,3500,5800
2023-08-26,Saturday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RCB,VIP,Corporate,League,Yes,No,High,Sunny,4,Medium,19669,26950,1905,1-6 hours before,16,5000,6050
2023-07-20,Thursday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,DC,North,Economy,League,No,No,Low,Partly Cloudy,11,High,42791,50000,1110,3-7 days before,26,500,550
2023-05-27,Saturday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,PBKS,Premium,VIP,League,Yes,No,Low,Cloudy,22,High,34838,50000,5776,1-6 hours before,28,3500,4400
2023-06-07,Wednesday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,RR,South,Standard,League,No,No,Medium,Rainy,20,Very High,85261,132000,4058,6-24 hours before,13,900,1050
2023-08-01,Tuesday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,SRH,South,Economy,League,No,No,Medium,Cloudy,27,Medium,54794,132000,10632,7+ days before,29,500,450
2023-07-21,Friday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,DC,South,Standard,League,No,Yes,Low,Rainy,25,Medium,10974,26950,1360,6-24 hours before,3,900,950
2023-04-13,Thursday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,RCB,South,Standard,League,No,No,High,Sunny,1,Very High,38448,41820,690,0-1 hour before,26,900,1300
2023-07-02,Sunday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,MI,Corporate Box,Corporate,League,Yes,No,High,Sunny,6,Very High,24743,30000,701,0-1 hour before,0,5000,10650
2023-05-13,Saturday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,LSG,West,Economy,Qualifier,Yes,No,Low,Sunny,16,Low,18248,55000,9067,1-6 hours before,19,500,600
2023-07-12,Wednesday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,LSG,North,Economy,League,No,No,Low,Sunny,20,Medium,16670,30000,2806,0-1 hour before,21,500,450
2023-04-05,Wednesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,GT,Premium,VIP,Qualifier,No,No,Medium,Sunny,3,High,44781,50000,1945,3-7 days before,5,3500,5200
2023-09-02,Saturday,7:30 PM,Wankhede Stadium,Mumbai,MI,LSG,North,Standard,League,Yes,No,Low,Rainy,45,Very High,32445,33108,48,0-1 hour before,19,900,1250
2023-08-02,Wednesday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,LSG,West,Economy,League,No,No,Low,Rainy,20,Medium,18734,26950,2588,3-7 days before,2,500,450
2023-06-08,Thursday,3:30 PM,Eden Gardens,Kolkata,KKR,DC,East,Standard,League,No,No,Low,Cloudy,30,Medium,49561,66000,1594,6-24 hours before,20,900,850
2023-07-09,Sunday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,North,Standard,League,Yes,No,Medium,Sunny,1,Very High,53900,55000,150,7+ days before,22,900,1550
2023-08-05,Saturday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,PBKS,East,Economy,Eliminator,Yes,No,Low,Sunny,6,Low,24900,50000,9497,1-6 hours before,2,500,750
2023-05-24,Wednesday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,SRH,Premium,VIP,League,No,No,Medium,Sunny,13,Medium,14987,30000,2249,1-3 days before,30,3500,3500
2023-04-14,Friday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,DC,South,Standard,League,No,No,Low,Cloudy,23,Medium,61030,132000,27239,1-3 days before,0,900,1150
2023-06-09,Friday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,MI,North,Standard,League,No,No,High,Sunny,9,Medium,26865,41820,1124,1-6 hours before,22,900,950
2023-03-26,Sunday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,KKR,South,Premium,League,Yes,No,Medium,Sunny,12,Very High,41194,50000,1949,7+ days before,18,1800,2450
2023-07-01,Saturday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,MI,Premium,VIP,Qualifier,Yes,No,High,Rainy,49,High,40937,55000,4091,7+ days before,1,3500,7250
2023-05-26,Friday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,SRH,Premium,Premium,Qualifier,No,Yes,Medium,Sunny,21,High,26374,41820,3234,7+ days before,4,1800,2950
2023-03-28,Tuesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RCB,Premium,VIP,Qualifier,No,No,High,Partly Cloudy,2,High,29720,50000,4015,1-3 days before,8,3500,6200
2023-09-09,Saturday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,DC,VIP,VIP,League,Yes,No,Low,Cloudy,25,Medium,13712,30000,5082,7+ days before,12,3500,4150
2023-07-28,Friday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RCB,Premium,VIP,Qualifier,No,Yes,High,Cloudy,5,Medium,26100,55000,2803,1-3 days before,5,3500,6650
2023-08-17,Thursday,3:30 PM,Wankhede Stadium,Mumbai,MI,DC,West,Economy,Eliminator,No,No,Low,Sunny,28,Very High,28619,33108,1658,0-1 hour before,27,500,750
